Date,Вирус клещевого энцефалита(кач) РНК,Вирус клещевого энцефалита(кач) РНКprob,Borrelia miyamotoi (кач) ДНК,Borrelia miyamotoi (кач) ДНКprob,Ehrlichia muris/chaffeеnsis(кач) ДНК,Ehrlichia muris/chaffeеnsis(кач) ДНКprob,Anaplasma Phagocytophillum(кач) ДНК,Anaplasma Phagocytophillum(кач) ДНКprob,Borrelia burgdorferi s.l (кач) ДНК,Borrelia burgdorferi s.l (кач) ДНКprob,region,Borrelia miyamotoi (кач) ДНКprob_1,Anaplasma Phagocytophillum(кач) ДНКprob_1,Ehrlichia muris/chaffeеnsis(кач) ДНКprob_1,Borrelia burgdorferi s.l (кач) ДНКprob_1,Вирус клещевого энцефалита(кач) РНКprob_1
2021-04-05,0,0,0,0,0,0,0,0,0,0,Краснодарский край,,,,,
2021-04-06,0,0,0,0,0,0,0,0,0,0,Краснодарский край,,,,,
2021-04-07,0,0,0,0,0,0,0,0,0,0,Краснодарский край,,,,,
2021-04-08,2,0,0,0,0,0,0,0,2,1,Краснодарский край,,,,0.5,0.0
2021-04-09,0,0,0,0,0,0,0,0,0,0,Краснодарский край,,,,,
2021-04-10,0,0,0,0,0,0,0,0,1,0,Краснодарский край,,,,0.0,
2021-04-11,1,0,0,0,0,0,0,0,1,0,Краснодарский край,,,,0.0,0.0
2021-04-12,0,0,0,0,0,0,0,0,0,0,Краснодарский край,,,,,
2021-04-13,0,0,0,0,0,0,0,0,0,0,Краснодарский край,,,,,
2021-04-14,0,0,0,0,0,0,0,0,1,0,Краснодарский край,,,,0.0,
2021-04-15,0,0,0,0,0,0,0,0,0,0,Краснодарский край,,,,,
2021-04-16,2,0,0,0,0,0,0,0,2,0,Краснодарский край,,,,0.0,0.0
2021-04-17,1,0,0,0,0,0,0,0,1,1,Краснодарский край,,,,1.0,0.0
2021-04-18,0,0,0,0,0,0,0,0,0,0,Краснодарский край,,,,,
2021-04-19,1,0,0,0,0,0,0,0,1,0,Краснодарский край,,,,0.0,0.0
2021-04-20,3,0,0,0,0,0,0,0,3,0,Краснодарский край,,,,0.0,0.0
2021-04-21,2,0,0,0,0,0,0,0,1,0,Краснодарский край,,,,0.0,0.0
2021-04-22,2,0,0,0,0,0,0,0,3,0,Краснодарский край,,,,0.0,0.0
2021-04-23,3,0,0,0,0,0,0,0,5,1,Краснодарский край,,,,0.2,0.0
2021-04-24,1,0,0,0,0,0,0,0,3,1,Краснодарский край,,,,0.3333333333333333,0.0
2021-04-25,1,0,0,0,0,0,0,0,3,2,Краснодарский край,,,,0.6666666666666666,0.0
2021-04-26,6,0,0,0,0,0,0,0,8,1,Краснодарский край,,,,0.125,0.0
2021-04-27,0,0,0,0,0,0,0,0,1,0,Краснодарский край,,,,0.0,
2021-04-28,4,0,0,0,0,0,0,0,4,0,Краснодарский край,,,,0.0,0.0
2021-04-29,7,0,0,0,0,0,0,0,7,0,Краснодарский край,,,,0.0,0.0
2021-04-30,0,0,0,0,0,0,0,0,0,0,Краснодарский край,,,,,
2021-05-01,1,0,0,0,0,0,0,0,1,1,Краснодарский край,,,,1.0,0.0
2021-05-02,3,0,0,0,0,0,0,0,4,1,Краснодарский край,,,,0.25,0.0
2021-05-03,4,0,0,0,0,0,0,0,5,0,Краснодарский край,,,,0.0,0.0
2021-05-04,6,0,0,0,0,0,0,0,7,1,Краснодарский край,,,,0.14285714285714285,0.0
2021-05-05,6,0,0,0,0,0,0,0,6,0,Краснодарский край,,,,0.0,0.0
2021-05-06,5,0,0,0,0,0,0,0,5,2,Краснодарский край,,,,0.4,0.0
2021-05-07,14,0,0,0,0,0,0,0,15,4,Краснодарский край,,,,0.26666666666666666,0.0
2021-05-08,8,0,0,0,0,0,0,0,8,1,Краснодарский край,,,,0.125,0.0
2021-05-09,2,0,0,0,0,0,0,0,2,0,Краснодарский край,,,,0.0,0.0
2021-05-10,3,0,0,0,0,0,0,0,1,0,Краснодарский край,,,,0.0,0.0
2021-05-11,4,0,0,0,0,0,0,0,4,0,Краснодарский край,,,,0.0,0.0
2021-05-12,4,0,0,0,0,0,0,0,6,1,Краснодарский край,,,,0.16666666666666666,0.0
2021-05-13,2,0,0,0,0,0,0,0,2,1,Краснодарский край,,,,0.5,0.0
2021-05-14,4,0,0,0,0,0,0,0,4,0,Краснодарский край,,,,0.0,0.0
2021-05-15,4,0,0,0,0,0,0,0,5,1,Краснодарский край,,,,0.2,0.0
2021-05-16,8,0,0,0,0,0,0,0,9,3,Краснодарский край,,,,0.3333333333333333,0.0
2021-05-17,4,0,0,0,0,0,0,0,4,1,Краснодарский край,,,,0.25,0.0
2021-05-18,3,0,0,0,0,0,0,0,6,0,Краснодарский край,,,,0.0,0.0
2021-05-19,4,0,0,0,0,0,0,0,10,0,Краснодарский край,,,,0.0,0.0
2021-05-20,2,0,0,0,0,0,0,0,2,0,Краснодарский край,,,,0.0,0.0
2021-05-21,5,0,0,0,0,0,0,0,5,1,Краснодарский край,,,,0.2,0.0
2021-05-22,4,0,0,0,0,0,0,0,4,0,Краснодарский край,,,,0.0,0.0
2021-05-23,1,0,0,0,0,0,0,0,4,1,Краснодарский край,,,,0.25,0.0
2021-05-24,2,0,0,0,0,0,0,0,2,0,Краснодарский край,,,,0.0,0.0
2021-05-25,5,0,0,0,0,0,0,0,4,0,Краснодарский край,,,,0.0,0.0
2021-05-26,2,0,0,0,0,0,0,0,8,2,Краснодарский край,,,,0.25,0.0
2021-05-27,2,0,0,0,0,0,0,0,2,0,Краснодарский край,,,,0.0,0.0
2021-05-28,2,0,0,0,0,0,0,0,2,1,Краснодарский край,,,,0.5,0.0
2021-05-29,5,0,0,0,0,0,0,0,7,0,Краснодарский край,,,,0.0,0.0
2021-05-30,2,0,0,0,0,0,0,0,2,0,Краснодарский край,,,,0.0,0.0
2021-05-31,7,0,0,0,0,0,0,0,8,0,Краснодарский край,,,,0.0,0.0
2021-06-01,4,0,0,0,0,0,0,0,3,0,Краснодарский край,,,,0.0,0.0
2021-06-02,6,0,0,0,0,0,0,0,7,2,Краснодарский край,,,,0.2857142857142857,0.0
2021-06-03,1,0,0,0,0,0,0,0,1,0,Краснодарский край,,,,0.0,0.0
2021-06-04,2,0,0,0,0,0,0,0,3,0,Краснодарский край,,,,0.0,0.0
2021-06-05,3,0,0,0,0,0,0,0,4,0,Краснодарский край,,,,0.0,0.0
2021-06-06,7,0,0,0,0,0,0,0,9,1,Краснодарский край,,,,0.1111111111111111,0.0
2021-06-07,8,0,0,0,0,0,0,0,10,2,Краснодарский край,,,,0.2,0.0
2021-06-08,5,0,0,0,0,0,0,0,5,0,Краснодарский край,,,,0.0,0.0
2021-06-09,0,0,0,0,0,0,0,0,0,0,Краснодарский край,,,,,
2019-02-13,1,0,0,0,0,0,0,0,1,0,Башкортостан Респ,,,,0.0,0.0
2019-02-14,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-15,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-16,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-17,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-18,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-19,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-20,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-21,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-22,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-23,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-24,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-25,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-26,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-27,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-02-28,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-01,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-02,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-03,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-04,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-05,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-06,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-07,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-08,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-09,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-10,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-11,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-12,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-13,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-14,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-15,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-16,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-17,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-18,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-19,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-20,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-21,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-22,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-23,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-24,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-25,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-26,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-27,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-28,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-29,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-30,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-03-31,1,0,0,0,1,0,1,0,1,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-04-01,1,0,0,0,0,0,0,0,1,0,Башкортостан Респ,,,,0.0,0.0
2019-04-02,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-04-03,1,0,0,0,1,0,1,0,1,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-04-04,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-04-05,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-04-06,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-04-07,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-04-08,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-04-09,1,0,1,0,1,0,1,0,1,0,Башкортостан Респ,0.0,0.0,0.0,0.0,0.0
2019-04-10,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-04-11,2,0,0,0,1,0,1,0,2,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-04-12,7,0,1,0,1,0,1,0,5,1,Башкортостан Респ,0.0,0.0,0.0,0.2,0.0
2019-04-13,4,0,0,0,1,0,1,0,4,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-04-14,2,0,1,0,1,0,1,0,2,1,Башкортостан Респ,0.0,0.0,0.0,0.5,0.0
2019-04-15,4,0,0,0,0,0,0,0,4,0,Башкортостан Респ,,,,0.0,0.0
2019-04-16,4,0,0,0,1,0,1,0,4,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-04-17,5,0,1,0,1,0,1,0,5,1,Башкортостан Респ,0.0,0.0,0.0,0.2,0.0
2019-04-18,2,0,0,0,0,0,0,0,2,0,Башкортостан Респ,,,,0.0,0.0
2019-04-19,3,0,1,0,1,0,1,0,3,0,Башкортостан Респ,0.0,0.0,0.0,0.0,0.0
2019-04-20,2,0,0,0,2,0,2,0,2,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-04-21,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-04-22,5,0,1,0,2,0,2,0,5,0,Башкортостан Респ,0.0,0.0,0.0,0.0,0.0
2019-04-23,4,0,0,0,3,0,3,0,4,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-04-24,2,0,0,0,2,0,2,0,2,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-04-25,5,0,0,0,0,0,0,0,5,1,Башкортостан Респ,,,,0.2,0.0
2019-04-26,4,0,1,0,2,0,2,0,4,1,Башкортостан Респ,0.0,0.0,0.0,0.25,0.0
2019-04-27,3,0,0,0,0,0,0,0,3,0,Башкортостан Респ,,,,0.0,0.0
2019-04-28,5,1,1,0,2,0,2,0,5,1,Башкортостан Респ,0.0,0.0,0.0,0.2,0.2
2019-04-29,8,0,1,0,2,0,2,0,8,1,Башкортостан Респ,0.0,0.0,0.0,0.125,0.0
2019-04-30,6,0,0,0,0,0,0,0,5,1,Башкортостан Респ,,,,0.2,0.0
2019-05-01,3,0,0,0,2,0,2,0,3,1,Башкортостан Респ,,0.0,0.0,0.3333333333333333,0.0
2019-05-02,3,0,0,0,1,0,1,0,3,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-05-03,5,0,0,0,2,0,2,0,5,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-05-04,8,0,0,0,1,0,1,0,8,2,Башкортостан Респ,,0.0,0.0,0.25,0.0
2019-05-05,8,0,1,0,3,0,3,0,8,1,Башкортостан Респ,0.0,0.0,0.0,0.125,0.0
2019-05-06,19,0,1,0,4,0,4,0,18,3,Башкортостан Респ,0.0,0.0,0.0,0.16666666666666666,0.0
2019-05-07,17,0,3,0,10,0,10,0,16,5,Башкортостан Респ,0.0,0.0,0.0,0.3125,0.0
2019-05-08,21,0,3,0,5,0,5,0,21,3,Башкортостан Респ,0.0,0.0,0.0,0.14285714285714285,0.0
2019-05-09,11,0,0,0,5,0,5,0,11,2,Башкортостан Респ,,0.0,0.0,0.18181818181818182,0.0
2019-05-10,18,0,1,0,5,0,5,0,18,4,Башкортостан Респ,0.0,0.0,0.0,0.2222222222222222,0.0
2019-05-11,23,0,3,0,7,0,7,0,23,4,Башкортостан Респ,0.0,0.0,0.0,0.17391304347826086,0.0
2019-05-12,6,1,0,0,3,0,3,1,5,0,Башкортостан Респ,,0.3333333333333333,0.0,0.0,0.16666666666666666
2019-05-13,29,0,1,0,3,0,3,0,28,10,Башкортостан Респ,0.0,0.0,0.0,0.35714285714285715,0.0
2019-05-14,20,0,1,0,6,0,6,0,20,4,Башкортостан Респ,0.0,0.0,0.0,0.2,0.0
2019-05-15,19,0,1,1,0,0,0,0,18,1,Башкортостан Респ,1.0,,,0.05555555555555555,0.0
2019-05-16,8,0,0,0,2,0,2,0,8,1,Башкортостан Респ,,0.0,0.0,0.125,0.0
2019-05-17,12,0,0,0,1,0,1,0,12,4,Башкортостан Респ,,0.0,0.0,0.3333333333333333,0.0
2019-05-18,10,0,0,0,1,0,1,0,10,1,Башкортостан Респ,,0.0,0.0,0.1,0.0
2019-05-19,8,0,1,0,2,0,2,0,8,0,Башкортостан Респ,0.0,0.0,0.0,0.0,0.0
2019-05-20,12,0,2,0,1,0,1,0,12,5,Башкортостан Респ,0.0,0.0,0.0,0.4166666666666667,0.0
2019-05-21,10,0,3,0,3,0,3,0,9,2,Башкортостан Респ,0.0,0.0,0.0,0.2222222222222222,0.0
2019-05-22,8,0,0,0,2,0,2,0,9,2,Башкортостан Респ,,0.0,0.0,0.2222222222222222,0.0
2019-05-23,9,0,0,0,0,0,0,0,9,1,Башкортостан Респ,,,,0.1111111111111111,0.0
2019-05-24,11,1,0,0,1,0,1,0,11,2,Башкортостан Респ,,0.0,0.0,0.18181818181818182,0.09090909090909091
2019-05-25,5,0,0,0,0,0,0,0,5,2,Башкортостан Респ,,,,0.4,0.0
2019-05-26,10,0,0,0,1,0,1,0,10,1,Башкортостан Респ,,0.0,0.0,0.1,0.0
2019-05-27,28,0,2,0,2,0,2,0,26,12,Башкортостан Респ,0.0,0.0,0.0,0.46153846153846156,0.0
2019-05-28,23,0,1,0,2,0,2,0,23,5,Башкортостан Респ,0.0,0.0,0.0,0.21739130434782608,0.0
2019-05-29,21,0,2,0,3,0,3,0,19,7,Башкортостан Респ,0.0,0.0,0.0,0.3684210526315789,0.0
2019-05-30,30,0,2,0,2,0,2,0,29,6,Башкортостан Респ,0.0,0.0,0.0,0.20689655172413793,0.0
2019-05-31,28,0,3,0,7,0,7,0,28,8,Башкортостан Респ,0.0,0.0,0.0,0.2857142857142857,0.0
2019-06-01,23,0,0,0,4,0,4,0,23,8,Башкортостан Респ,,0.0,0.0,0.34782608695652173,0.0
2019-06-02,19,1,2,0,4,0,4,0,19,4,Башкортостан Респ,0.0,0.0,0.0,0.21052631578947367,0.05263157894736842
2019-06-03,50,0,5,0,9,1,9,0,50,20,Башкортостан Респ,0.0,0.0,0.1111111111111111,0.4,0.0
2019-06-04,18,0,0,0,1,0,1,0,18,7,Башкортостан Респ,,0.0,0.0,0.3888888888888889,0.0
2019-06-05,10,0,1,0,3,0,3,0,10,7,Башкортостан Респ,0.0,0.0,0.0,0.7,0.0
2019-06-06,15,0,0,0,1,1,1,0,15,5,Башкортостан Респ,,0.0,1.0,0.3333333333333333,0.0
2019-06-07,18,0,2,0,2,0,2,0,18,4,Башкортостан Респ,0.0,0.0,0.0,0.2222222222222222,0.0
2019-06-08,15,0,1,0,3,0,3,0,15,3,Башкортостан Респ,0.0,0.0,0.0,0.2,0.0
2019-06-09,15,0,3,0,4,0,4,0,15,2,Башкортостан Респ,0.0,0.0,0.0,0.13333333333333333,0.0
2019-06-10,29,0,4,0,6,0,6,0,27,13,Башкортостан Респ,0.0,0.0,0.0,0.48148148148148145,0.0
2019-06-11,24,0,0,0,2,0,2,0,24,7,Башкортостан Респ,,0.0,0.0,0.2916666666666667,0.0
2019-06-12,7,0,0,0,1,0,1,0,7,3,Башкортостан Респ,,0.0,0.0,0.42857142857142855,0.0
2019-06-13,40,0,3,0,6,0,6,0,40,16,Башкортостан Респ,0.0,0.0,0.0,0.4,0.0
2019-06-14,27,0,2,0,3,0,3,0,27,8,Башкортостан Респ,0.0,0.0,0.0,0.2962962962962963,0.0
2019-06-15,16,0,2,0,6,0,6,0,16,4,Башкортостан Респ,0.0,0.0,0.0,0.25,0.0
2019-06-16,14,0,2,0,6,0,6,0,14,6,Башкортостан Респ,0.0,0.0,0.0,0.42857142857142855,0.0
2019-06-17,15,0,1,0,2,0,2,0,15,6,Башкортостан Респ,0.0,0.0,0.0,0.4,0.0
2019-06-18,20,0,0,0,1,0,1,0,20,9,Башкортостан Респ,,0.0,0.0,0.45,0.0
2019-06-19,15,0,0,0,3,0,3,0,15,4,Башкортостан Респ,,0.0,0.0,0.26666666666666666,0.0
2019-06-20,13,0,0,0,1,0,1,0,13,5,Башкортостан Респ,,0.0,0.0,0.38461538461538464,0.0
2019-06-21,11,0,1,0,1,0,1,0,11,6,Башкортостан Респ,0.0,0.0,0.0,0.5454545454545454,0.0
2019-06-22,12,0,0,0,1,0,1,0,12,5,Башкортостан Респ,,0.0,0.0,0.4166666666666667,0.0
2019-06-23,12,0,1,1,3,0,3,0,12,1,Башкортостан Респ,1.0,0.0,0.0,0.08333333333333333,0.0
2019-06-24,29,0,2,0,3,0,3,0,29,13,Башкортостан Респ,0.0,0.0,0.0,0.4482758620689655,0.0
2019-06-25,23,0,0,0,1,0,1,0,23,6,Башкортостан Респ,,0.0,0.0,0.2608695652173913,0.0
2019-06-26,8,1,1,0,2,0,2,0,8,3,Башкортостан Респ,0.0,0.0,0.0,0.375,0.125
2019-06-27,10,1,0,0,1,0,1,0,10,3,Башкортостан Респ,,0.0,0.0,0.3,0.1
2019-06-28,14,0,3,0,4,0,4,0,13,7,Башкортостан Респ,0.0,0.0,0.0,0.5384615384615384,0.0
2019-06-29,10,0,0,0,3,0,3,0,10,5,Башкортостан Респ,,0.0,0.0,0.5,0.0
2019-06-30,9,0,0,0,1,0,1,0,9,3,Башкортостан Респ,,0.0,0.0,0.3333333333333333,0.0
2019-07-01,18,1,2,1,6,0,6,0,18,7,Башкортостан Респ,0.5,0.0,0.0,0.3888888888888889,0.05555555555555555
2019-07-02,11,0,0,0,0,0,0,0,11,4,Башкортостан Респ,,,,0.36363636363636365,0.0
2019-07-03,8,1,0,0,1,0,1,0,8,5,Башкортостан Респ,,0.0,0.0,0.625,0.125
2019-07-04,2,0,0,0,1,0,1,0,2,1,Башкортостан Респ,,0.0,0.0,0.5,0.0
2019-07-05,12,0,2,0,2,0,2,0,12,8,Башкортостан Респ,0.0,0.0,0.0,0.6666666666666666,0.0
2019-07-06,6,0,0,0,2,0,2,0,6,1,Башкортостан Респ,,0.0,0.0,0.16666666666666666,0.0
2019-07-07,11,0,0,0,4,0,4,0,10,2,Башкортостан Респ,,0.0,0.0,0.2,0.0
2019-07-08,19,0,2,0,3,0,3,0,19,10,Башкортостан Респ,0.0,0.0,0.0,0.5263157894736842,0.0
2019-07-09,18,0,2,1,4,0,4,0,18,5,Башкортостан Респ,0.5,0.0,0.0,0.2777777777777778,0.0
2019-07-10,13,0,1,0,2,0,2,0,13,2,Башкортостан Респ,0.0,0.0,0.0,0.15384615384615385,0.0
2019-07-11,21,0,2,0,3,0,3,0,19,7,Башкортостан Респ,0.0,0.0,0.0,0.3684210526315789,0.0
2019-07-12,16,0,0,0,4,0,4,0,16,3,Башкортостан Респ,,0.0,0.0,0.1875,0.0
2019-07-13,7,0,1,0,2,0,2,0,9,2,Башкортостан Респ,0.0,0.0,0.0,0.2222222222222222,0.0
2019-07-14,5,0,0,0,0,0,0,0,5,2,Башкортостан Респ,,,,0.4,0.0
2019-07-15,16,0,3,0,6,0,6,0,12,4,Башкортостан Респ,0.0,0.0,0.0,0.3333333333333333,0.0
2019-07-16,11,0,1,0,4,0,4,0,11,4,Башкортостан Респ,0.0,0.0,0.0,0.36363636363636365,0.0
2019-07-17,10,0,1,0,2,0,2,0,10,2,Башкортостан Респ,0.0,0.0,0.0,0.2,0.0
2019-07-18,14,0,0,0,3,0,3,0,14,6,Башкортостан Респ,,0.0,0.0,0.42857142857142855,0.0
2019-07-19,6,0,0,0,1,0,1,0,6,1,Башкортостан Респ,,0.0,0.0,0.16666666666666666,0.0
2019-07-20,8,0,0,0,3,0,3,0,7,3,Башкортостан Респ,,0.0,0.0,0.42857142857142855,0.0
2019-07-21,6,0,2,0,4,0,4,0,6,3,Башкортостан Респ,0.0,0.0,0.0,0.5,0.0
2019-07-22,15,0,1,0,5,0,5,0,14,2,Башкортостан Респ,0.0,0.0,0.0,0.14285714285714285,0.0
2019-07-23,7,0,1,0,2,0,2,0,7,1,Башкортостан Респ,0.0,0.0,0.0,0.14285714285714285,0.0
2019-07-24,9,0,1,0,2,0,2,0,9,2,Башкортостан Респ,0.0,0.0,0.0,0.2222222222222222,0.0
2019-07-25,4,0,0,0,1,0,1,0,4,1,Башкортостан Респ,,0.0,0.0,0.25,0.0
2019-07-26,7,0,0,0,2,0,2,0,7,2,Башкортостан Респ,,0.0,0.0,0.2857142857142857,0.0
2019-07-27,4,0,0,0,1,0,1,0,4,1,Башкортостан Респ,,0.0,0.0,0.25,0.0
2019-07-28,2,0,0,0,0,0,0,0,2,1,Башкортостан Респ,,,,0.5,0.0
2019-07-29,4,0,0,0,2,0,2,0,3,1,Башкортостан Респ,,0.0,0.0,0.3333333333333333,0.0
2019-07-30,8,0,1,0,4,0,4,0,8,1,Башкортостан Респ,0.0,0.0,0.0,0.125,0.0
2019-07-31,4,0,0,0,0,0,0,0,5,1,Башкортостан Респ,,,,0.2,0.0
2019-08-01,3,0,0,0,0,0,0,0,4,2,Башкортостан Респ,,,,0.5,0.0
2019-08-02,4,0,0,0,2,0,2,0,4,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-08-03,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-08-04,1,0,0,0,0,0,0,0,1,0,Башкортостан Респ,,,,0.0,0.0
2019-08-05,6,0,0,0,0,0,0,0,6,1,Башкортостан Респ,,,,0.16666666666666666,0.0
2019-08-06,1,0,0,0,0,0,0,0,1,0,Башкортостан Респ,,,,0.0,0.0
2019-08-07,0,0,0,0,0,0,0,0,0,0,Башкортостан Респ,,,,,
2019-08-08,4,0,0,0,0,0,0,0,4,0,Башкортостан Респ,,,,0.0,0.0
2019-08-09,2,0,0,0,1,0,1,0,2,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-08-10,8,0,0,0,2,0,2,0,8,2,Башкортостан Респ,,0.0,0.0,0.25,0.0
2019-08-11,4,0,0,0,1,0,1,0,4,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-08-12,8,0,0,0,1,0,1,0,8,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-08-13,3,0,0,0,0,0,0,0,3,0,Башкортостан Респ,,,,0.0,0.0
2019-08-14,2,0,0,0,0,0,0,0,2,1,Башкортостан Респ,,,,0.5,0.0
2019-08-15,5,0,0,0,2,0,2,0,5,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
2019-08-16,3,0,0,0,2,0,2,0,3,2,Башкортостан Респ,,0.0,0.0,0.6666666666666666,0.0
2019-08-17,4,0,0,0,2,0,2,0,4,0,Башкортостан Респ,,0.0,0.0,0.0,0.0
